id;extracted_data_id;zeile_inhalt;zeile_inhalt_orig;regex_pattern;quell_tabelle;quell_feld;Hit_Platz;Hit_StartNr;Hit_Zeit;zeile_inhalt_Typ;gefunden_am
703;386;Nikki McMeeken (09);Nikki McMeeken (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.126984
704;390;Franka Wilhelm (09);Franka Wilhelm (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.126990
705;392;Elena Lange (09);Elena Lange (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.126996
706;397;Emma Ortlieb (08), Karla Friedrich (08);Emma Ortlieb (08), Karla Friedrich (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127004
707;399;Emily Marie Snow (06), Ann-Kristin Stock (05);Emily Marie Snow (06), Ann-Kristin Stock (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127010
708;408;Björn Stanischewski (98), Jean-Baptiste Monnet (97);Björn Stanischewski (98), Jean-Baptiste Monnet (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127018
709;410;Simon Schmitt (98), Nils Krause (98);Simon Schmitt (98), Nils Krause (98);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127024
710;412;Pascal Herold (97), Dario Bosco (85);Pascal Herold (97), Dario Bosco (85);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127031
711;416;Ole Hanack (04), Simon Gimplinger (06);Ole Hanack (04), Simon Gimplinger (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127037
712;418;Noah Heinzel (04), Moritz Nultsch (04);Noah Heinzel (04), Moritz Nultsch (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127043
713;427;Fabian Behm (10);Fabian Behm (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127050
714;429;Bruno Jung (10);Bruno Jung (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127056
715;431;Fabian Albin (10);Fabian Albin (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127062
716;435;Anton Loh (10);Anton Loh (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127068
717;437;Moritz Malik (10);Moritz Malik (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127074
718;439;Lukas Schäfer (10);Lukas Schäfer (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127080
719;443;Laurin Rockenschaub (10);Laurin Rockenschaub (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127087
720;445;Marcel Schilling (10);Marcel Schilling (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127093
721;449;Henry Schelm (10);Henry Schelm (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127100
722;451;Jonah Seemann (10);Jonah Seemann (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127106
723;453;Linus Rothenbücher (10);Linus Rothenbücher (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127112
724;455;Henrich Mundt (10);Henrich Mundt (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127118
725;466;Jonas Hartmann (05)[MRV], Bjarne Schäfer (05)[RCM];Jonas Hartmann (05)[MRV], Bjarne Schäfer (05)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127126
726;468;Jan Maximilian Lyre (06), Noah Amadeo Möhl (08);Jan Maximilian Lyre (06), Noah Amadeo Möhl (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127133
727;470;Joshua Hau (05), Petar Carkic (06);Joshua Hau (05), Petar Carkic (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127140
728;477;Victoria Schäfer (07)[WSVO], Greta Meyer (08)[WSVO], Elisa Burau (07)[RCNH], Louisa;Victoria Schäfer (07)[WSVO], Greta Meyer (08)[WSVO], Elisa Burau (07)[RCNH], Louisa;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127148
729;478;Will (07)[LCW], St. Isabel Vieira Sanchez (07)[WSVO];Will (07)[LCW], St. Isabel Vieira Sanchez (07)[WSVO];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127155
730;480;Michèle Müller (07), Sophia Papenfuß (07), Helena Schwemler (07), Fabienne Fitz (07), St.;Michèle Müller (07), Sophia Papenfuß (07), Helena Schwemler (07), Fabienne Fitz (07), St.;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127164
731;481;Nils Fennig (09);Nils Fennig (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127170
732;486;Gideon Meyer (10), Emil Eichmeyer (11), Jurek Balzer (10), Oskar Maria Dietrich (10), St.;Gideon Meyer (10), Emil Eichmeyer (11), Jurek Balzer (10), Oskar Maria Dietrich (10), St.;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127178
733;487;Helena Noemi Tibitanzl (10);Helena Noemi Tibitanzl (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127184
734;489;Lasse Hanspach (10), Theo Jahn (11), Tom Herz (11), Fabian Albin (10), St. Adam Kandora;Lasse Hanspach (10), Theo Jahn (11), Tom Herz (11), Fabian Albin (10), St. Adam Kandora;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127191
735;490;(09);(09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127197
736;492;Malte Weilnau (11), Lukas Thöne (10), Jakob Englisch (11), Valentin Meiss (11), St. Lina;Malte Weilnau (11), Lukas Thöne (10), Jakob Englisch (11), Valentin Meiss (11), St. Lina;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127205
737;493;Wüst (11);Wüst (11);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127211
738;498;Gisela Makowski (61), Michael Schwalm (73), Andreas Mand (82), Andrea Weiß (63);Gisela Makowski (61), Michael Schwalm (73), Andreas Mand (82), Andrea Weiß (63);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127219
739;500;Silvia Braun (73)[FRGB], Jens Müller (68)[RCA], Norbert Hacker (70)[RCA], Natascha Nebel;Silvia Braun (73)[FRGB], Jens Müller (68)[RCA], Norbert Hacker (70)[RCA], Natascha Nebel;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127227
740;501;(75)[RCA];(75)[RCA];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127233
741;503;Ulf Meyer (69), Thorsten Schulz (71), Angelika Eichstaedt (72), Lisa Biersack (75);Ulf Meyer (69), Thorsten Schulz (71), Angelika Eichstaedt (72), Lisa Biersack (75);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127241
742;505;Eberhard Bätza (66), Isabel Bienert (92), Antje Stachel (63), Patrick Mirbach (83);Eberhard Bätza (66), Isabel Bienert (92), Antje Stachel (63), Patrick Mirbach (83);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127249
743;514;Gerrit Gutberlet (05);Gerrit Gutberlet (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127256
744;516;Clemens König (05);Clemens König (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127262
745;518;Jakob Rastetter (05);Jakob Rastetter (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127268
746;520;Ben Sprenger (05);Ben Sprenger (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127274
747;524;Harry Legat (06);Harry Legat (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127281
748;526;Bilal Hamini (05);Bilal Hamini (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127287
749;528;Bjarne Beyel (05);Bjarne Beyel (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127292
750;530;Lukas Scheuren (06);Lukas Scheuren (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127298
751;534;Pierre Hacker (05);Pierre Hacker (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127305
752;536;Jannis Brehm (05);Jannis Brehm (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127311
753;540;Paul Ponyiczky (05);Paul Ponyiczky (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127317
754;542;Finn Bontjer (06);Finn Bontjer (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127324
755;544;Niels Magdeburg (05);Niels Magdeburg (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127330
756;548;Gian Franco Martinez (06);Gian Franco Martinez (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127336
757;550;Elija Izzo (06);Elija Izzo (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127342
758;552;Sebastian Scheppert (06);Sebastian Scheppert (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127348
759;554;Theo Zeller (07);Theo Zeller (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127354
760;569;Julius Klein (07), Rufus Henning (07);Julius Klein (07), Rufus Henning (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127362
761;571;Richard Carl Ferdinand Haack (08), Arnau Müller Rubio (08);Richard Carl Ferdinand Haack (08), Arnau Müller Rubio (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127369
762;573;Jan Frederik Jessen (07), Leander Reinelt (07);Jan Frederik Jessen (07), Leander Reinelt (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127376
763;575;Fabian Schwinghammer (08)[HRCH], Kenan Dogu Okul (08)[HRG];Fabian Schwinghammer (08)[HRCH], Kenan Dogu Okul (08)[HRG];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127383
764;579;Karsten Walshe (08), Timm Runtemund (07);Karsten Walshe (08), Timm Runtemund (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127390
765;581;Lian Meo (08), Julien Grunwald (08);Lian Meo (08), Julien Grunwald (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127396
766;585;Pacal Mundt (08), Luka Herget (08);Pacal Mundt (08), Luka Herget (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127403
767;587;Jan Hische (08), Kristian Vyshnevetsky (08);Jan Hische (08), Kristian Vyshnevetsky (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127409
768;594;Victor Lukesch-Benkmann (92);Victor Lukesch-Benkmann (92);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127416
769;596;Marlon Welsch (99);Marlon Welsch (99);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127422
770;600;Ansgar Stratthaus (97);Ansgar Stratthaus (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127429
771;602;Jacob Kramer (97);Jacob Kramer (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127434
772;606;Victor Colhoun (04);Victor Colhoun (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127440
773;608;Noah Heinzel (04);Noah Heinzel (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127446
774;610;Tim Titus Günther (03);Tim Titus Günther (03);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127453
775;615;Jakob Jäckel (09);Jakob Jäckel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127459
776;617;Gero Schwab (09);Gero Schwab (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127465
777;621;Luis Schecker (09);Luis Schecker (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127472
778;623;Philipp Hopp (09);Philipp Hopp (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127477
779;635;Cornelia Jürgens (65)[RVHG], Rebecca Will (76)[LCW];Cornelia Jürgens (65)[RVHG], Rebecca Will (76)[LCW];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127485
780;637;Cornelia Maier-Gutheil (72), Kerstin Steinicke (68);Cornelia Maier-Gutheil (72), Kerstin Steinicke (68);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127492
781;642;Philipp Ehls (07), Nils Miron Heid (05), Harry Legat (06), Bilal Hamini (05);Philipp Ehls (07), Nils Miron Heid (05), Harry Legat (06), Bilal Hamini (05);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127500
782;644;Lennart Holly (05)[GRCH], Ben Sprenger (05)[RGW], Niklas Schäfer (05)[MRV], Gerrit;Lennart Holly (05)[GRCH], Ben Sprenger (05)[RGW], Niklas Schäfer (05)[MRV], Gerrit;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127508
783;645;Gutberlet (05)[MRV];Gutberlet (05)[MRV];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127514
784;647;Leander Reinelt (07), Keno Salzmann (05), Alvar Flöter (05), Jan Frederik Jessen (07);Leander Reinelt (07), Keno Salzmann (05), Alvar Flöter (05), Jan Frederik Jessen (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127522
785;651;Simon Gimplinger (06)[HRCH], Johannes Benien (05)[RVD], Jakob Rastetter (05)[HRCH],;Simon Gimplinger (06)[HRCH], Johannes Benien (05)[RVD], Jakob Rastetter (05)[HRCH],;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127529
786;652;Tobias Strangemann (05)[RVD];Tobias Strangemann (05)[RVD];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127535
787;654;Jakob Völger (06)[RCM], Sebastian Scheppert (06)[RCM], Jonas Hartmann (05)[MRV],;Jakob Völger (06)[RCM], Sebastian Scheppert (06)[RCM], Jonas Hartmann (05)[MRV],;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127543
788;655;Bjarne Schäfer (05)[RCM];Bjarne Schäfer (05)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127549
789;657;Elija Izzo (06), Joshua Hau (05), Jan Maximilian Lyre (06), Petar Carkic (06);Elija Izzo (06), Joshua Hau (05), Jan Maximilian Lyre (06), Petar Carkic (06);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127557
790;662;Louis Wagner (09);Louis Wagner (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127563
791;664;Noah Seemann (09);Noah Seemann (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127569
792;666;Nikita Lukauskas (09);Nikita Lukauskas (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127575
793;668;Leonard Späth (09);Leonard Späth (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127581
794;672;Antonin Dickel (09);Antonin Dickel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127588
795;674;Nils Fennig (09);Nils Fennig (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127594
796;676;Raul Schiera (09);Raul Schiera (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127604
797;680;Darian Henn (09);Darian Henn (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127610
798;682;Kian Frank (09);Kian Frank (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127617
799;684;Dorian Vanjorek (09);Dorian Vanjorek (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127623
800;686;Bruno Mohr (09);Bruno Mohr (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127629
801;698;Hannah Reelfs (10), Lou Dörner (09);Hannah Reelfs (10), Lou Dörner (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127637
802;700;Anela Kopalla (09), Emilia Kratz (09);Anela Kopalla (09), Emilia Kratz (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127643
803;702;Frida Bischof (09), Danica Guertin (09);Frida Bischof (09), Danica Guertin (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127650
804;704;Nele Bontjer (10), Elena Lange (09);Nele Bontjer (10), Elena Lange (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127656
805;708;Teresa Wahl (09), Anna Clarenz (09);Teresa Wahl (09), Anna Clarenz (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127663
806;710;Franka Wilhelm (09), Tessa Völker (09);Franka Wilhelm (09), Tessa Völker (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127670
807;712;Jette Völger (10), Jette Roos (10);Jette Völger (10), Jette Roos (10);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127676
808;719;Victor Lukesch-Benkmann (92)[FRGB], Victor Colhoun (04)[RCM], Daniel Thiem (87)[RCM],;Victor Lukesch-Benkmann (92)[FRGB], Victor Colhoun (04)[RCM], Daniel Thiem (87)[RCM],;\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127684
809;720;Remig Halama (01)[RCM];Remig Halama (01)[RCM];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127690
810;722;Lukas Schambach (01), Lukas Scheuren (06), Moritz Nultsch (04), Noah Heinzel (04);Lukas Schambach (01), Lukas Scheuren (06), Moritz Nultsch (04), Noah Heinzel (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127697
811;724;Tim Glod (00), Clemens König (05), Björn Stanischewski (98), Erik Janssen (04);Tim Glod (00), Clemens König (05), Björn Stanischewski (98), Erik Janssen (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127705
812;728;Simon Gimplinger (06), Jakob Rastetter (05), Ole Hanack (04);Simon Gimplinger (06), Jakob Rastetter (05), Ole Hanack (04);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127712
813;730;Frank Arnold (73), Mario Woitaschek (99), Tobias Maibaum (97), Philipp Maibaum (99);Frank Arnold (73), Mario Woitaschek (99), Tobias Maibaum (97), Philipp Maibaum (99);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127720
814;732;Philip Groenouwe (95), Georg Dalitz (89), Pascal Herold (97), Dario Bosco (85);Philip Groenouwe (95), Georg Dalitz (89), Pascal Herold (97), Dario Bosco (85);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127727
815;744;Frederik Zach (07);Frederik Zach (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127734
816;746;Jakob Leonhard Dettmar (07);Jakob Leonhard Dettmar (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127741
817;748;Leonard Steinweg (08);Leonard Steinweg (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127747
818;750;Kenan Dogu Okul (08);Kenan Dogu Okul (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127753
819;754;Wilhelm Kaidel (07);Wilhelm Kaidel (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127760
820;756;Jan Weber (07);Jan Weber (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127766
821;760;David Heim (07);David Heim (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127772
822;762;Clemens Henkel (07);Clemens Henkel (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127778
823;764;Julien Grunwald (08);Julien Grunwald (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127784
824;768;Niko Urbach (08);Niko Urbach (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127790
825;770;Noah Amadeo Möhl (08);Noah Amadeo Möhl (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127796
826;772;Jan Lukas Böttger (08);Jan Lukas Böttger (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127802
827;776;Johannes Muylkens (08);Johannes Muylkens (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127809
828;778;Piet Schmitt (08);Piet Schmitt (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127814
829;780;Henrik Brehm (08);Henrik Brehm (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127820
830;784;Julian Grohmann (07);Julian Grohmann (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127826
831;786;Henrik Schäfer (08);Henrik Schäfer (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127832
832;799;Charlotte Bergmann (07), Louisa Will (07);Charlotte Bergmann (07), Louisa Will (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127840
833;801;Greta Meyer (08), Victoria Schäfer (07);Greta Meyer (08), Victoria Schäfer (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127847
834;803;Michèle Müller (07), Helena Schwemler (07);Michèle Müller (07), Helena Schwemler (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127854
835;807;Hannah Sophie Wethmar (08), Felicitas Mauerwerk (07);Hannah Sophie Wethmar (08), Felicitas Mauerwerk (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127861
836;809;Sophia Papenfuß (07), Fabienne Fitz (07);Sophia Papenfuß (07), Fabienne Fitz (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127868
837;813;Dora Hacker (07), Lara Stumpf (08);Dora Hacker (07), Lara Stumpf (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127874
838;815;Zuzanna Grabiec (08), Yasmine Dhraief (07);Zuzanna Grabiec (08), Yasmine Dhraief (07);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127881
839;817;Charlotte Thommessen (07), Charlotte Gramann (08);Charlotte Thommessen (07), Charlotte Gramann (08);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127887
840;825;Emilia Mergenthal (09);Emilia Mergenthal (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127894
841;827;Klara Handel (09);Klara Handel (09);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127900
842;832;Fiona Hoffmann (02), Caroline Joris (97);Fiona Hoffmann (02), Caroline Joris (97);\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127912
843;834;Sophia Krause (97)[LCW], Stephanie Weigt (96)[RGH];Sophia Krause (97)[LCW], Stephanie Weigt (96)[RGH];\([0-9]+\);GA_ER_2023_271125_529;Inhalt;;;;Sportler;2025-11-29 19:23:02.127921
